trait,axis1,axis2,axis3,axis4,axis5,axis6,axis7,axis8,time
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:19:50.033000Z
current,0.0,0.0,0.0,0.0,0.0,0.69685,0.0,0.13734,2022-10-17T15:19:51.955000Z
current,0.02606,3.26832,28.94043,5.62645,9.44624,1.34209,0.11924,0.07848,2022-10-17T15:19:54.008000Z
current,1.43324,4.21719,7.64365,1.16142,11.58842,0.90333,0.42927,0.11772,2022-10-17T15:19:55.846000Z
current,1.04235,11.64997,5.90406,8.87843,5.83292,0.2839,8.03693,0.07848,2022-10-17T15:19:57.783000Z
current,0.13029,11.12283,3.74275,1.39371,3.89722,0.87752,1.28782,0.05886,2022-10-17T15:19:59.650000Z
current,1.95441,11.22826,1.4233,0.56781,11.5368,5.31674,0.21464,0.05886,2022-10-17T15:20:01.649000Z
current,7.00983,0.31629,12.28255,0.07743,4.15531,1.08399,0.27426,0.05886,2022-10-17T15:20:03.527000Z
current,7.89583,11.17554,7.4855,0.15486,1.1098,1.1098,0.88239,0.05886,2022-10-17T15:20:05.444000Z
current,0.26059,11.54454,2.00316,0.8259,2.83903,1.13561,1.38321,0.05886,2022-10-17T15:20:07.364000Z
current,1.43324,6.43121,4.6389,0.07743,0.07743,0.15486,8.09655,0.05886,2022-10-17T15:20:09.205000Z
current,0.26059,10.96468,6.7475,0.36133,1.9357,0.80009,0.58429,0.07848,2022-10-17T15:20:11.181000Z
current,0.443,18.08118,11.28097,2.58094,0.64523,0.07743,7.50034,0.07848,2022-10-17T15:20:13.049000Z
current,4.14335,14.81286,11.22826,2.14218,3.25198,1.3679,1.21627,0.05886,2022-10-17T15:20:15.033000Z
current,1.45929,1.00158,23.03637,2.99389,6.52978,10.94318,0.07155,0.05886,2022-10-17T15:20:16.971000Z
current,3.77853,8.22351,25.9884,0.43876,0.74847,0.72266,0.23848,1.29492,2022-10-17T15:20:18.853000Z
current,0.23453,3.95361,6.27306,0.12905,1.23885,1.60018,1.32359,1.43226,2022-10-17T15:20:20.760000Z
current,0.15635,4.05904,7.80179,4.69731,1.75504,8.74939,0.66776,0.07848,2022-10-17T15:20:22.748000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:20:28.161000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:20:29.987000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:20:31.831000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:20:33.691000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:20:35.536000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:20:37.346000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:20:39.191000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:20:41.024000Z
current,0.0,0.0,0.0,0.72266,0.85171,0.43876,0.01192,0.07848,2022-10-17T15:20:42.988000Z
current,7.37465,4.42804,31.41803,3.48427,4.49084,0.59362,0.08347,0.11772,2022-10-17T15:20:44.942000Z
current,0.05212,2.42488,5.27148,2.4777,5.39416,2.94227,3.81575,0.15696,2022-10-17T15:20:46.831000Z
current,9.66783,11.0174,0.47443,0.2839,3.76817,0.18067,8.03693,0.15696,2022-10-17T15:20:48.765000Z
current,0.02606,11.3864,3.84818,0.2839,4.74893,0.64523,0.36965,0.17658,2022-10-17T15:20:50.673000Z
current,2.76224,6.85293,1.47601,0.80009,0.38714,2.06475,0.13117,0.17658,2022-10-17T15:20:52.616000Z
current,3.33553,0.73801,10.54296,1.98732,1.54856,6.0394,0.3935,0.1962,2022-10-17T15:20:54.600000Z
current,1.27688,30.2583,25.88297,1.29047,4.23274,0.15486,1.37129,0.17658,2022-10-17T15:20:56.537000Z
current,4.873,4.69162,6.7475,0.542,1.23885,0.64523,8.09655,0.1962,2022-10-17T15:20:58.397000Z
current,0.65147,11.0174,6.43121,0.12905,0.10324,0.10324,0.08347,0.1962,2022-10-17T15:21:00.319000Z
current,0.10424,10.91197,9.11966,4.18112,2.91646,0.72266,0.23848,0.17658,2022-10-17T15:21:02.321000Z
current,0.31271,10.75382,6.58935,0.87752,0.25809,0.0,2.25368,0.1962,2022-10-17T15:21:04.218000Z
current,0.07818,3.42646,2.10859,3.07132,1.67761,0.18067,7.44072,0.1962,2022-10-17T15:21:06.120000Z
current,3.62218,40.32683,4.2699,1.05819,0.77428,4.46503,0.0477,0.23544,2022-10-17T15:21:08.115000Z
current,4.95118,9.27781,13.02056,0.25809,2.27123,1.1098,0.62006,1.15758,2022-10-17T15:21:09.981000Z
current,0.05212,2.42488,7.43279,0.30971,1.1098,1.03238,0.20271,1.19682,2022-10-17T15:21:11.849000Z
current,8.65153,11.54454,2.05588,0.12905,0.8259,0.85171,0.8347,0.17658,2022-10-17T15:21:13.740000Z
current,0.23453,3.9009,6.7475,0.80009,0.0,0.0,0.0,0.0,2022-10-17T15:21:15.695000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:21:17.500000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:21:19.325000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:21:21.178000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:21:23.053000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:21:24.929000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:21:26.803000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:21:32.584000Z
current,0.0,4.05904,6.58935,0.67104,0.90333,0.25809,0.01192,0.0981,2022-10-17T15:21:34.553000Z
current,1.64171,13.70585,0.15814,2.11637,2.14218,5.03283,0.15501,0.0,2022-10-17T15:21:36.508000Z
current,1.38112,24.51239,2.89931,9.44624,6.19426,0.95495,0.21464,0.07848,2022-10-17T15:21:38.443000Z
current,9.90236,11.22826,3.2156,0.542,4.25855,0.20648,8.03693,0.11772,2022-10-17T15:21:40.461000Z
current,1.40718,12.54613,1.73959,1.08399,5.29093,0.10324,8.02501,0.13734,2022-10-17T15:21:42.338000Z
current,17.48548,12.38798,2.37217,2.4777,2.99389,1.54856,0.08347,0.15696,2022-10-17T15:21:44.256000Z
current,2.63194,0.63258,4.95519,2.03894,1.23885,4.69731,1.95557,0.1962,2022-10-17T15:21:46.256000Z
current,0.07818,11.12283,5.48234,0.10324,0.51619,0.95495,6.1529,0.1962,2022-10-17T15:21:48.142000Z
current,4.48212,4.00633,4.16447,0.67104,0.43876,0.59362,8.09655,0.21582,2022-10-17T15:21:50.040000Z
current,0.46906,11.0174,6.27306,0.05162,1.05819,1.16142,0.87047,0.17658,2022-10-17T15:21:51.918000Z
current,0.91206,14.70743,4.48076,1.16142,0.67104,0.23228,7.50034,0.15696,2022-10-17T15:21:53.861000Z
current,0.70359,11.64997,6.64207,0.80009,0.20648,0.0,0.28618,0.17658,2022-10-17T15:21:55.713000Z
current,2.42347,19.82077,5.16605,2.50351,1.41952,0.30971,7.44072,0.17658,2022-10-17T15:21:57.683000Z
current,3.64824,49.07749,0.05271,1.1098,3.27779,0.49038,0.41735,0.15696,2022-10-17T15:21:59.640000Z
current,2.00653,28.466,2.58303,4.07788,0.92914,0.69685,0.7393,3.74743,2022-10-17T15:22:01.598000Z
current,2.34529,3.37375,9.01423,0.74847,7.82025,0.85171,3.75613,0.90252,2022-10-17T15:22:03.549000Z
current,4.92512,0.15814,6.7475,0.8259,0.85171,0.85171,0.77507,0.05886,2022-10-17T15:22:05.455000Z
current,0.26059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:22:07.345000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:22:09.221000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:22:11.054000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:22:12.893000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:22:14.784000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:22:16.706000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:22:18.628000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:22:20.533000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:22:22.439000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:22:24.299000Z
current,0.39088,4.2699,6.43121,0.46457,0.87752,0.30971,0.02385,0.01962,2022-10-17T15:22:26.236000Z
current,4.50818,16.0253,0.57986,2.68418,0.15486,4.36179,0.15501,0.03924,2022-10-17T15:22:28.115000Z
current,1.25082,2.10859,1.15973,7.32987,7.66539,6.50397,1.95557,0.01962,2022-10-17T15:22:29.972000Z
current,13.49847,14.33843,7.16921,0.61943,3.66493,0.07743,8.03693,0.01962,2022-10-17T15:22:31.839000Z
current,3.75247,0.05271,12.70427,0.10324,4.15531,3.43265,0.33388,0.01962,2022-10-17T15:22:37.373000Z
current,4.22153,18.34476,8.38166,0.92914,0.98076,1.67761,1.28782,0.03924,2022-10-17T15:22:39.252000Z
current,0.31271,8.80337,0.57986,2.16799,1.23885,0.36133,4.75777,0.03924,2022-10-17T15:22:41.180000Z
current,0.13029,13.65314,7.01107,0.15486,0.05162,0.23228,8.10848,0.03924,2022-10-17T15:22:43.081000Z
current,0.26059,11.07011,0.68529,0.36133,3.04551,1.23885,0.0,0.03924,2022-10-17T15:22:45.002000Z
current,0.62541,8.06537,12.65156,1.34209,0.20648,0.0,7.50034,0.03924,2022-10-17T15:22:46.950000Z
current,2.50165,8.48709,15.12915,2.91646,5.2135,0.18067,0.03577,0.03924,2022-10-17T15:22:48.818000Z
current,1.35506,2.79388,40.43226,1.9099,0.67104,9.44624,0.10732,0.03924,2022-10-17T15:22:50.714000Z
current,3.96094,5.27148,25.56668,0.15486,0.41295,4.54245,0.22656,1.19682,2022-10-17T15:22:52.626000Z
current,0.13029,3.84818,6.37849,0.23228,1.52275,1.72923,0.45312,1.39302,2022-10-17T15:22:54.519000Z
current,0.13029,4.00633,10.01581,4.74893,1.80666,8.25901,0.65583,0.15696,2022-10-17T15:22:56.470000Z
current,0.23453,3.95361,6.85293,0.74847,0.80009,0.77428,0.0,0.0,2022-10-17T15:22:58.441000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:23:00.333000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:23:02.206000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:23:04.127000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:23:06.038000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:23:07.971000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:23:09.831000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:23:11.751000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:23:13.595000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:23:15.456000Z
current,0.0,0.0,0.0,0.0,0.0,0.72266,0.01192,0.17658,2022-10-17T15:23:17.392000Z
current,0.07818,3.47918,18.55561,7.38149,12.51756,1.13561,0.20271,0.0981,2022-10-17T15:23:19.316000Z
current,2.24106,9.5941,7.32736,0.43876,16.15668,0.30971,0.48889,0.11772,2022-10-17T15:23:21.151000Z
current,0.91206,11.59726,3.37375,1.34209,3.92303,2.42608,1.6217,0.0981,2022-10-17T15:23:22.956000Z
current,0.78176,9.27781,3.69004,1.62599,3.87141,0.8259,8.08463,0.0981,2022-10-17T15:23:24.845000Z
current,0.41694,11.59726,4.6389,2.50351,4.6715,4.07788,4.13771,0.0981,2022-10-17T15:23:26.701000Z
current,0.02606,13.23142,9.64681,2.81322,3.66493,1.13561,0.23848,0.05886,2022-10-17T15:23:28.637000Z
current,4.92512,2.05588,10.38482,0.59362,0.25809,1.08399,0.15501,0.07848,2022-10-17T15:23:30.708000Z
current,0.33876,12.07169,6.64207,0.59362,0.41295,2.01313,0.20271,0.07848,2022-10-17T15:23:32.666000Z
current,1.98047,9.43595,7.32736,0.07743,0.12905,0.07743,8.10848,0.0981,2022-10-17T15:23:34.542000Z
current,0.31271,11.07011,6.69478,0.33552,0.74847,0.87752,0.76315,0.0981,2022-10-17T15:23:36.502000Z
current,0.67753,6.00949,8.38166,0.90333,1.98732,2.32285,0.0477,0.13734,2022-10-17T15:23:42.024000Z
current,9.58965,6.58935,5.27148,1.21304,2.14218,3.0197,1.16857,0.94176,2022-10-17T15:23:43.933000Z
current,0.07818,4.32261,6.16763,0.51619,1.03238,0.10324,5.10357,4.06135,2022-10-17T15:23:45.788000Z
current,0.07818,3.95361,6.90564,0.12905,1.96151,0.10324,1.1805,0.15696,2022-10-17T15:23:47.697000Z
current,0.28665,4.00633,6.69478,0.69685,0.80009,0.80009,0.56044,0.11772,2022-10-17T15:23:49.690000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:23:51.518000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:23:53.362000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:23:55.300000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:23:57.252000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:23:59.128000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:24:01.023000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:24:02.830000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:24:04.690000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:24:06.549000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:24:08.440000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:24:10.300000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:24:12.206000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:24:14.080000Z
current,0.46906,1.15973,5.58777,0.20648,0.74847,0.67104,0.21464,0.07848,2022-10-17T15:24:16.038000Z
current,7.03588,12.70427,16.65788,0.02581,5.05864,4.56826,0.50082,0.07848,2022-10-17T15:24:17.879000Z
current,0.18241,11.70269,2.95203,0.2839,5.03283,0.25809,2.00327,0.0981,2022-10-17T15:24:19.894000Z
current,0.96418,30.41645,1.15973,1.00657,3.87141,0.74847,8.08463,0.07848,2022-10-17T15:24:21.807000Z
current,0.65147,11.49183,3.79547,0.2839,5.23931,1.98732,0.59621,0.07848,2022-10-17T15:24:23.738000Z
current,1.04235,4.6389,5.58777,2.70999,4.9554,1.00657,0.19079,0.07848,2022-10-17T15:24:25.765000Z
current,4.24759,0.57986,10.22667,1.49695,0.542,0.56781,0.21464,0.05886,2022-10-17T15:24:27.706000Z
current,0.36482,12.17712,6.58935,0.2839,0.41295,0.43876,0.15501,0.07848,2022-10-17T15:24:29.612000Z
current,0.33876,10.80654,1.84502,0.74847,1.39371,0.30971,8.10848,0.07848,2022-10-17T15:24:31.502000Z
current,0.18241,11.80812,7.06379,0.20648,0.51619,0.43876,8.10848,0.07848,2022-10-17T15:24:33.347000Z
current,0.10424,10.96468,6.69478,2.29704,0.85171,0.12905,1.9675,0.07848,2022-10-17T15:24:35.112000Z
current,1.14659,8.59251,21.24407,0.542,2.52932,2.27123,0.0477,0.07848,2022-10-17T15:24:37.088000Z
current,0.23453,11.59726,1.15973,1.96151,3.12294,1.54856,2.6591,0.07848,2022-10-17T15:24:39.026000Z
current,15.505,2.63574,6.22035,5.18769,0.64523,12.33689,0.38158,0.11772,2022-10-17T15:24:40.923000Z
current,0.31271,4.00633,6.90564,0.77428,0.80009,0.74847,0.72738,0.13734,2022-10-17T15:24:46.628000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:24:48.486000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:24:50.362000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:24:52.284000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:24:54.155000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:24:56.024000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:24:57.878000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:24:59.801000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:25:01.631000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:25:03.519000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:25:05.441000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:25:07.315000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:25:09.190000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:25:11.101000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:25:12.957000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:25:14.815000Z
current,0.65147,0.68529,6.7475,1.54856,0.36133,0.36133,0.05962,0.03924,2022-10-17T15:25:16.754000Z
current,5.91535,2.8466,14.49657,1.78085,4.90379,4.51664,0.45312,0.03924,2022-10-17T15:25:18.619000Z
current,1.22477,10.80654,3.16289,0.38714,5.13607,0.33552,8.03693,0.07848,2022-10-17T15:25:20.581000Z
current,0.02606,20.45335,0.15814,1.26466,4.82636,0.85171,8.08463,0.0981,2022-10-17T15:25:22.488000Z
current,0.57329,11.49183,3.74275,0.36133,5.08445,2.03894,0.16694,0.11772,2022-10-17T15:25:24.503000Z
current,0.54724,18.29204,7.27464,6.11683,0.05162,0.80009,0.15501,0.17658,2022-10-17T15:25:26.441000Z
current,8.80789,0.21086,10.85925,1.3679,2.03894,0.23228,0.26233,0.15696,2022-10-17T15:25:28.425000Z
current,0.31271,12.01898,6.37849,0.12905,0.98076,0.43876,0.33388,0.1962,2022-10-17T15:25:30.409000Z
current,0.28665,25.6194,11.3864,0.12905,1.9099,0.49038,8.10848,0.21582,2022-10-17T15:25:32.246000Z
current,0.72965,11.12283,6.95836,0.23228,0.61943,0.38714,5.90249,0.21582,2022-10-17T15:25:34.102000Z
current,0.07818,10.75382,6.53664,2.21961,0.85171,0.80009,0.50082,0.1962,2022-10-17T15:25:35.969000Z
current,1.09447,3.00474,16.60517,0.36133,7.58796,2.60675,0.16694,0.1962,2022-10-17T15:25:37.947000Z
current,0.15635,13.81128,5.00791,1.80666,3.69074,0.77428,0.53659,0.21582,2022-10-17T15:25:39.865000Z
current,6.59288,5.3242,1.52873,0.12905,10.34957,6.91692,0.21464,0.70632,2022-10-17T15:25:41.854000Z
current,0.0,4.42804,6.27306,0.49038,0.98076,0.10324,5.10357,4.29679,2022-10-17T15:25:43.815000Z
current,0.13029,3.95361,6.95836,0.02581,1.70342,0.07743,3.148,0.11772,2022-10-17T15:25:45.688000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:25:51.345000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:25:53.262000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:25:55.129000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:25:57.003000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:25:58.939000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:26:00.806000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:26:02.668000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:26:04.580000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01962,2022-10-17T15:26:06.440000Z
current,0.78176,3.53189,6.32578,1.05819,10.03986,3.3036,0.16694,0.01962,2022-10-17T15:26:08.399000Z
current,10.13688,17.39589,2.42488,7.84606,9.16234,0.23228,0.48889,0.01962,2022-10-17T15:26:10.315000Z
current,0.91206,11.64997,3.16289,0.33552,4.80055,2.03894,0.07155,0.01962,2022-10-17T15:26:12.214000Z
current,7.16618,10.01581,3.53189,1.44533,3.97465,0.85171,8.08463,0.01962,2022-10-17T15:26:14.132000Z
current,0.443,11.33368,3.84818,1.3679,4.87798,3.20037,3.87537,0.03924,2022-10-17T15:26:16.080000Z
current,0.31271,0.26357,25.19768,1.29047,3.81979,1.29047,0.20271,0.01962,2022-10-17T15:26:17.990000Z
current,4.22153,1.4233,2.89931,1.72923,1.00657,1.31628,0.16694,0.01962,2022-10-17T15:26:19.980000Z
current,0.28665,11.91355,6.43121,0.05162,0.05162,0.56781,0.29811,0.01962,2022-10-17T15:26:21.919000Z
current,1.30294,3.9009,13.1787,0.87752,1.03238,0.07743,8.09655,0.01962,2022-10-17T15:26:23.737000Z
current,0.41694,11.17554,6.85293,0.25809,0.64523,0.33552,0.51274,0.01962,2022-10-17T15:26:25.649000Z
current,0.33876,10.85925,6.27306,2.27123,4.54245,0.46457,0.0,0.03924,2022-10-17T15:26:27.597000Z
current,0.75571,22.24565,13.65314,6.99435,0.0,0.74847,1.71709,0.03924,2022-10-17T15:26:29.503000Z
current,0.67753,6.27306,9.85767,0.77428,1.6518,2.24542,0.0477,0.03924,2022-10-17T15:26:31.372000Z
current,6.56683,7.4855,4.79705,0.542,6.99435,2.09056,0.19079,0.7848,2022-10-17T15:26:33.270000Z
current,0.02606,4.21719,6.22035,0.49038,1.03238,0.02581,5.10357,4.17907,2022-10-17T15:26:35.227000Z
current,0.26059,3.9009,6.90564,0.02581,1.6518,0.0,2.06289,0.15696,2022-10-17T15:26:37.146000Z
current,0.28665,4.00633,6.80021,0.74847,0.77428,0.72266,0.57236,0.15696,2022-10-17T15:26:39.130000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:26:40.935000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:26:42.784000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:26:44.723000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:26:46.597000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:26:48.488000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:26:50.302000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:26:55.716000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:26:57.584000Z
current,0.0,0.0,0.0,0.77428,0.80009,0.51619,0.02385,0.11772,2022-10-17T15:26:59.478000Z
current,8.91212,1.95045,11.96626,0.95495,7.53634,1.21304,0.08347,0.0981,2022-10-17T15:27:01.406000Z
current,3.80459,22.82551,14.07485,5.36835,1.57437,2.09056,0.3935,0.11772,2022-10-17T15:27:03.232000Z
current,0.96418,7.4855,10.38482,4.20693,5.67807,0.25809,8.03693,0.11772,2022-10-17T15:27:05.159000Z
current,0.13029,11.22826,3.74275,1.41952,3.94884,1.23885,0.91817,0.11772,2022-10-17T15:27:06.990000Z
current,0.28665,10.3321,1.63416,0.90333,11.76908,5.31674,0.20271,0.0981,2022-10-17T15:27:08.942000Z
current,6.17594,0.10543,13.12599,0.05162,4.05208,1.16142,0.32195,0.07848,2022-10-17T15:27:10.822000Z
current,10.84047,8.06537,8.01265,0.59362,1.72923,1.44533,0.79892,0.0981,2022-10-17T15:27:12.770000Z
current,0.23453,26.62098,13.07327,2.76161,2.34866,0.77428,1.06126,0.0981,2022-10-17T15:27:14.677000Z
current,0.85994,21.61307,6.22035,0.05162,0.12905,0.23228,8.09655,0.0981,2022-10-17T15:27:16.565000Z
current,0.26059,11.07011,7.43279,0.74847,0.12905,1.52275,0.57236,0.0981,2022-10-17T15:27:18.482000Z
current,0.41694,1.52873,1.95045,2.01313,0.18067,0.12905,7.50034,0.0981,2022-10-17T15:27:20.440000Z
current,4.40394,7.90722,12.38798,2.83903,5.16188,0.74847,0.53659,0.07848,2022-10-17T15:27:22.349000Z
current,0.28665,6.48392,40.27412,1.9099,0.69685,10.86576,0.11924,0.0981,2022-10-17T15:27:24.302000Z
current,3.83065,4.53347,22.24565,3.87141,2.65837,5.05864,0.14309,1.23606,2022-10-17T15:27:26.255000Z
current,0.10424,3.9009,6.16763,0.05162,0.8259,1.31628,0.36965,1.31454,2022-10-17T15:27:28.178000Z
current,0.15635,4.48076,20.71692,3.12294,1.72923,5.11026,0.7393,0.11772,2022-10-17T15:27:30.121000Z
current,0.23453,3.95361,6.69478,0.74847,0.72266,0.72266,0.0,0.0,2022-10-17T15:27:32.059000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:27:33.958000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:27:35.823000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:27:37.771000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:27:39.659000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:27:41.599000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:27:43.505000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:27:45.396000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:27:47.271000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:27:49.190000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:27:51.102000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:27:53.018000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:27:54.925000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:28:00.232000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:28:02.081000Z
current,0.59935,0.68529,4.90248,0.10324,0.8259,0.61943,0.50082,0.11772,2022-10-17T15:28:03.976000Z
